fortnight_letter,fortnight,pre_covid,pre_outbreak,date,sentiment_score,video_category,additional_confirmed,additional_deaths,additional_recoveries,total_confirmed,total_deaths,total_recoveries,current_infections,date_avg,sent_avg_10,sent_avg_19,sent_avg_22,sent_avg_24,sent_avg_25,sent_avg_26,sent_avg_27,sent_avg_28,case_num,recovery_num,global_additional_confirmed,global_additional_deaths,global_additional_recoveries,global_total_confirmed,global_total_deaths,global_total_recoveries,global_current_infections
a,1,yes,yes,2019-11-01-2019-11-15,0.05386241,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.05386241,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.26949465,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.88945496,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.9946074,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.26003355,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.99470115,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.7442218,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.89429075,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.5663279,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.6434041,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.004217444,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.62322885,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.99473554,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.43805955,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.9930292,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.98942715,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.9947384,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.015101091,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.73112035,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.8731479,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.85035384,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.99040866,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.434998082,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.30677015,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.235230463,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.89792055,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.758263737,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.006504332,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.17347652,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.71929073,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.004454402,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.64263827,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.459744235,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.9937866,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.9754927,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.16905826,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.004656522,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.5647611,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.9949726,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.97282344,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.654863617,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.220853493,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.015026318,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.016962094,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.598292403,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.4626765,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.37857264,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.42468253,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.832964718,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.986594558,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.219808634,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.6168192,Entertainment,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.944692165,Entertainment,18,0,0,19,0,0,19,,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.99556583,Entertainment,18,0,0,19,0,0,19,,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.9469693,Entertainment,18,0,0,19,0,0,19,,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.515095126,Entertainment,18,0,0,19,0,0,19,,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.692756653,Entertainment,18,0,0,19,0,0,19,,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.767497,Entertainment,18,0,0,19,0,0,19,,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.3225153,Entertainment,18,0,0,19,0,0,19,,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.501228591,Entertainment,18,0,0,19,0,0,19,,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.970738,Entertainment,18,0,0,19,0,0,19,,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.984098762,Entertainment,18,0,0,19,0,0,19,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.330319274,Entertainment,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.004628773,Entertainment,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.36125687,Entertainment,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.983811706,Entertainment,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.976912598,Entertainment,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.870760441,Entertainment,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.9681051,Entertainment,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.537691623,Entertainment,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.26385304,Entertainment,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.78564394,Entertainment,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.59702724,Entertainment,239,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.985967517,Entertainment,239,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.70732254,Entertainment,239,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.979649544,Entertainment,239,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.5100858,Entertainment,239,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.493951023,Entertainment,239,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.9937828,Entertainment,239,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.3164286,Entertainment,239,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.7241832,Entertainment,239,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.604653284,Entertainment,239,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
j,10,no,no,2020-03-06-2020-03-20,0.973225743,Entertainment,14094,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
j,10,no,no,2020-03-06-2020-03-20,0.474904621,Entertainment,14094,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
j,10,no,no,2020-03-06-2020-03-20,0.025768489,Entertainment,14094,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
j,10,no,no,2020-03-06-2020-03-20,0.497353719,Entertainment,14094,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
j,10,no,no,2020-03-06-2020-03-20,0.494089471,Entertainment,14094,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
j,10,no,no,2020-03-06-2020-03-20,0.181698259,Entertainment,14094,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
j,10,no,no,2020-03-06-2020-03-20,0.403296993,Entertainment,14094,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
j,10,no,no,2020-03-06-2020-03-20,0.714860961,Entertainment,14094,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
j,10,no,no,2020-03-06-2020-03-20,0.9483275,Entertainment,14094,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
j,10,no,no,2020-03-06-2020-03-20,0.989037,Entertainment,14094,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.375859734,Entertainment,229930,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.499723208,Entertainment,229930,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.975624025,Entertainment,229930,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.99477273,Entertainment,229930,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.99095494,Entertainment,229930,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.523586889,Entertainment,229930,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.251082677,Entertainment,229930,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.9528561,Entertainment,229930,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.99544936,Entertainment,229930,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.653293494,Entertainment,229930,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.347614553,Entertainment,456107,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.863259524,Entertainment,456107,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.846699268,Entertainment,456107,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.46948309,Entertainment,456107,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.501828643,Entertainment,456107,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.702212383,Entertainment,456107,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.5037843,Entertainment,456107,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.253120038,Entertainment,456107,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.484014412,Entertainment,456107,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.554376443,Entertainment,456107,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.97767,Entertainment,403755,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.6539435,Entertainment,403755,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.819393,Entertainment,403755,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.202223075,Entertainment,403755,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.009743799,Entertainment,403755,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.9947043,Entertainment,403755,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.9501104,Entertainment,403755,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.898034126,Entertainment,403755,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.345788671,Entertainment,403755,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.62714084,Entertainment,403755,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.994695,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.77127564,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.9732573,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.3225153,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.31528282,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.607100221,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.2012635,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.95275676,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.3225153,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.97242117,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.20355438,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.004921894,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.9251607,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.009308297,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.005580958,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.9872387,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.9914083,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.500175653,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.05549139,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.012670013,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.3225153,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.835570961,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.9214179,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.005540538,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.13511184,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.9796378,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.004369367,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.14068903,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.8382777,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.058057882,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.14553887,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.19788827,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.9890927,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.13183905,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.993381,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.16318505,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.9349106,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.003565581,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.021149373,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.029778453,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.3225153,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.12805402,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.474500011,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.061791353,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.3225153,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.3225153,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.006190376,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.811240812,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.11168517,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.9922456,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.9949249,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.068585549,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.6545117,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.9937071,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.019915741,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.987021565,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.028232686,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.957537845,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.559413036,News and Politics,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.55505466,News and Politics,18,0,0,19,0,0,19,,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.08171752,News and Politics,18,0,0,19,0,0,19,,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.009185692,News and Politics,18,0,0,19,0,0,19,,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.85841376,News and Politics,18,0,0,19,0,0,19,,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.64972746,News and Politics,18,0,0,19,0,0,19,,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.008088552,News and Politics,18,0,0,19,0,0,19,,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.8837297,News and Politics,18,0,0,19,0,0,19,,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.66713965,News and Politics,18,0,0,19,0,0,19,,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.8767892,News and Politics,18,0,0,19,0,0,19,,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.69677733,News and Politics,18,0,0,19,0,0,19,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.9880972,News and Politics,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.9946902,News and Politics,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.4503452,News and Politics,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.99470323,News and Politics,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.013792108,News and Politics,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.07438391,News and Politics,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.39244533,News and Politics,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.53819215,News and Politics,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.9864449,News and Politics,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.78099527,News and Politics,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.009069258,News and Politics,239,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.99538004,News and Politics,239,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
