fortnight_letter,fortnight,pre_covid,pre_outbreak,date,sentiment_score,video_category,additional_confirmed,additional_deaths,additional_recoveries,total_confirmed,total_deaths,total_recoveries,current_infections,date_avg,sent_avg_10,sent_avg_19,sent_avg_22,sent_avg_24,sent_avg_25,sent_avg_26,sent_avg_27,sent_avg_28,case_num,global_additional_confirmed,global_additional_deaths,global_additional_recoveries,global_total_confirmed,global_total_deaths,global_total_recoveries,global_current_infections
a,1,yes,yes,2019-11-01-2019-11-15,0.9945509,Music,0,0,0,0,0,0,0,11-01 - 11-15,0.959120948,0.774191267,0.721576133,0.626464374,0.582230124,0.508315151,0.742935195,0.893274033,0,0,0,0,0,0,0,0
a,1,yes,yes,2019-11-01-2019-11-15,0.8970022,Music,0,0,0,0,0,0,0,11-15 - 11-29,0.850308226,0.393944575,0.763780656,0.732907467,0.630468324,0.500244851,0.866160156,0.679951817,0,0,0,0,0,0,0,0
a,1,yes,yes,2019-11-01-2019-11-15,0.985809743,Music,0,0,0,0,0,0,0,11-29 - 12-13,0.425298414,0.709030244,0.717824846,0.719290825,0.801415899,0.808638079,0.59560973,0.732324342,0,0,0,0,0,0,0,0
b,2,yes,yes,2019-11-15-2019-11-29,0.9889992,Music,0,0,0,0,0,0,0,12-13 - 12-27,0.274149359,0.640966935,0.668782797,0.546003776,0.577621572,0.529993387,0.580872856,0.425313759,0,0,0,0,0,0,0,0
b,2,yes,yes,2019-11-15-2019-11-29,0.91792387,Music,0,0,0,0,0,0,0,12-27 - 1-10,0.339815818,0.674541658,0.845961151,0.48234408,0.772194622,0.484613285,0.617098918,0.490992775,0,0,0,0,0,0,0,0
b,2,yes,yes,2019-11-15-2019-11-29,0.31756344,Music,0,0,0,0,0,0,0,1-10 - 1-24,0.603386213,0.71747076,0.71464286,0.471906537,0.43471213,0.615555237,0.507446791,0.333517933,0,653,18,30,653,18,30,605
c,3,yes,yes,2019-11-29-2019-12-13,0.004179967,Music,0,0,0,0,0,0,0,1-24 - 2-07,0.491688079,0.551789061,0.623923026,0.595556733,0.627446397,0.644425553,0.632317056,0.787480781,18,29727,608,1439,30380,626,1469,28285
c,3,yes,yes,2019-11-29-2019-12-13,0.13539048,Music,0,0,0,0,0,0,0,2-07 - 2-21,0.432746481,0.623030402,0.344369375,0.779695746,0.385638701,0.596210019,0.616986667,0.433813645,19,45442,1613,16690,75822,2239,18159,55424
c,3,yes,yes,2019-11-29-2019-12-13,0.1848252,Music,0,0,0,0,0,0,0,2-21 - 3-06,0.694320128,0.77273279,0.866684831,0.604123616,0.518996979,0.635228016,0.771151767,0.400000884,59,21384,1102,35301,97206,3341,53460,40405
c,3,yes,yes,2019-11-29-2019-12-13,0.91079354,Music,0,0,0,0,0,0,0,3-06 - 3-20,0.464812666,0.693210366,0.73629597,0.554160173,0.688138641,0.462366509,0.802616127,0.299651872,685,144914,6426,29575,242120,9767,83035,149318
c,3,yes,yes,2019-11-29-2019-12-13,0.994086,Music,0,0,0,0,0,0,0,3-20 - 4-03,0.712835214,0.815283112,0.474359088,0.607110856,0.691596366,0.73482145,0.747682251,0.462116788,5120,792229,44008,124115,1034349,53775,207150,773424
c,3,yes,yes,2019-11-29-2019-12-13,0.3225153,Music,0,0,0,0,0,0,0,4-03 - 4-17,0.588952503,0.59833082,0.493040413,0.647939364,0.667471104,0.613575933,0.705559514,0.547850777,6526,1226890,100840,349270,2261239,154615,556420,1550204
d,4,yes,yes,2019-12-13-2019-12-27,0.13357027,Music,0,0,0,0,0,0,0,4-17 - 5-01,0.676019365,0.691465962,0.697494202,0.380537205,0.472926894,0.654879799,0.846647461,0.653984699,6782,1103585,84827,472765,3364824,239442,1029185,2096197
d,4,yes,yes,2019-12-13-2019-12-27,0.003628382,Music,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.007376844,Music,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.3225153,Music,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.903656,Music,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.67183036,Music,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.03777447,Music,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.666266382,Music,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.048396017,Music,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.27481186,Music,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.013606428,Music,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.31481743,Music,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.33335665,Music,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.9952395,Music,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.9893714,Music,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.11385069,Music,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.9945403,Music,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.9932909,Music,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.4281466,Music,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.85764223,Music,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.93629503,Music,18,0,16,18,0,2,16,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.004534922,Music,18,0,16,18,0,2,16,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.12746893,Music,18,0,16,18,0,2,16,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.86821127,Music,18,0,16,18,0,2,16,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.031345475,Music,18,0,16,18,0,2,16,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.94534963,Music,18,0,16,18,0,2,16,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.703733583,Music,18,0,16,18,0,2,16,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.008052847,Music,18,0,16,18,0,2,16,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.9693738,Music,18,0,16,18,0,2,16,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.3225153,Music,18,0,16,18,0,2,16,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.7275345,Music,1,0,84,19,0,10,9,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.518402219,Music,1,0,84,19,0,10,9,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.56268275,Music,1,0,84,19,0,10,9,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.183048702,Music,1,0,84,19,0,10,9,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.07512075,Music,1,0,84,19,0,10,9,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.3225153,Music,1,0,84,19,0,10,9,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.33860105,Music,1,0,84,19,0,10,9,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.99085534,Music,1,0,84,19,0,10,9,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.3225153,Music,1,0,84,19,0,10,9,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.2861889,Music,1,0,84,19,0,10,9,,,,,,,,,,,,,,,,,
i,9,no,yes,2020-02-21-2020-03-06,0.33550724,Music,40,1,109,59,2,21,36,,,,,,,,,,,,,,,,,
i,9,no,yes,2020-02-21-2020-03-06,0.98688716,Music,40,1,109,59,2,21,36,,,,,,,,,,,,,,,,,
i,9,no,yes,2020-02-21-2020-03-06,0.9947634,Music,40,1,109,59,2,21,36,,,,,,,,,,,,,,,,,
i,9,no,yes,2020-02-21-2020-03-06,0.015066668,Music,40,1,109,59,2,21,36,,,,,,,,,,,,,,,,,
i,9,no,yes,2020-02-21-2020-03-06,0.9954384,Music,40,1,109,59,2,21,36,,,,,,,,,,,,,,,,,
i,9,no,yes,2020-02-21-2020-03-06,0.8501446,Music,40,1,109,59,2,21,36,,,,,,,,,,,,,,,,,
i,9,no,yes,2020-02-21-2020-03-06,0.06004581,Music,40,1,109,59,2,21,36,,,,,,,,,,,,,,,,,
i,9,no,yes,2020-02-21-2020-03-06,0.988557,Music,40,1,109,59,2,21,36,,,,,,,,,,,,,,,,,
i,9,no,yes,2020-02-21-2020-03-06,0.8439976,Music,40,1,109,59,2,21,36,,,,,,,,,,,,,,,,,
i,9,no,yes,2020-02-21-2020-03-06,0.8727934,Music,40,1,109,59,2,21,36,,,,,,,,,,,,,,,,,
j,10,no,yes,2020-03-06-2020-03-20,0.79184294,Music,626,0,31,685,6,26,653,,,,,,,,,,,,,,,,,
j,10,no,yes,2020-03-06-2020-03-20,0.060688548,Music,626,0,31,685,6,26,653,,,,,,,,,,,,,,,,,
j,10,no,yes,2020-03-06-2020-03-20,0.3225153,Music,626,0,31,685,6,26,653,,,,,,,,,,,,,,,,,
j,10,no,yes,2020-03-06-2020-03-20,0.8425496,Music,626,0,31,685,6,26,653,,,,,,,,,,,,,,,,,
j,10,no,yes,2020-03-06-2020-03-20,0.9886779,Music,626,0,31,685,6,26,653,,,,,,,,,,,,,,,,,
j,10,no,yes,2020-03-06-2020-03-20,0.9947865,Music,626,0,31,685,6,26,653,,,,,,,,,,,,,,,,,
j,10,no,yes,2020-03-06-2020-03-20,0.3225153,Music,626,0,31,685,6,26,653,,,,,,,,,,,,,,,,,
j,10,no,yes,2020-03-06-2020-03-20,0.31368566,Music,626,0,31,685,6,26,653,,,,,,,,,,,,,,,,,
j,10,no,yes,2020-03-06-2020-03-20,0.006447904,Music,626,0,31,685,6,26,653,,,,,,,,,,,,,,,,,
j,10,no,yes,2020-03-06-2020-03-20,0.004417007,Music,626,0,31,685,6,26,653,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.64230365,Music,4435,1,418,5120,24,520,4576,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.9941156,Music,4435,1,418,5120,24,520,4576,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.014175478,Music,4435,1,418,5120,24,520,4576,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.9941156,Music,4435,1,418,5120,24,520,4576,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.3225153,Music,4435,1,418,5120,24,520,4576,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.9948649,Music,4435,1,418,5120,24,520,4576,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.19288722,Music,4435,1,418,5120,24,520,4576,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.9945727,Music,4435,1,418,5120,24,520,4576,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.9936022,Music,4435,1,418,5120,24,520,4576,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.985199491,Music,4435,1,418,5120,24,520,4576,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.005711591,Music,1406,8,742,6526,66,3808,2652,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.99485624,Music,1406,8,742,6526,66,3808,2652,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.993287,Music,1406,8,742,6526,66,3808,2652,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.3225153,Music,1406,8,742,6526,66,3808,2652,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.7543562,Music,1406,8,742,6526,66,3808,2652,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.8881943,Music,1406,8,742,6526,66,3808,2652,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.3225153,Music,1406,8,742,6526,66,3808,2652,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.3225153,Music,1406,8,742,6526,66,3808,2652,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.3225153,Music,1406,8,742,6526,66,3808,2652,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.9630585,Music,1406,8,742,6526,66,3808,2652,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.3225153,Music,256,2,419,6782,93,5775,914,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.99251187,Music,256,2,419,6782,93,5775,914,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.9953968,Music,256,2,419,6782,93,5775,914,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.99518436,Music,256,2,419,6782,93,5775,914,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.9868663,Music,256,2,419,6782,93,5775,914,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.13061634,Music,256,2,419,6782,93,5775,914,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.9912356,Music,256,2,419,6782,93,5775,914,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.02806561,Music,256,2,419,6782,93,5775,914,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.3225153,Music,256,2,419,6782,93,5775,914,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.99528617,Music,256,2,419,6782,93,5775,914,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.115405224,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.8888874,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.9742158,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.7916778,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.3225153,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.995116,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.995187372,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.672155827,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.992325693,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.99442625,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.011684356,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.009568777,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.03884836,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.91941309,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.9952083,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.3225153,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.53180312,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.3225153,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.9954365,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.3225153,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.524648984,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.80320442,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.1548722,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.99238914,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.6034677,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.98801047,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.71020263,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.9955551,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.979117,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.3225153,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.3225153,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.3225153,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.3225153,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.3225153,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.994285971,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.983732074,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.9854521,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.8545057,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.928782791,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.40453002,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.94401413,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.94401413,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.94401413,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.3225153,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.3225153,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.547716049,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.978701091,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.408613634,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.3225153,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.3225153,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.980213,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.9945486,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.3225153,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.9955057,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.8315743,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.99311393,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.734498516,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.677707654,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.98210514,Travel and Events,18,0,16,18,0,2,16,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.154342869,Travel and Events,18,0,16,18,0,2,16,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.87330407,Travel and Events,18,0,16,18,0,2,16,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.3225153,Travel and Events,18,0,16,18,0,2,16,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.74468666,Travel and Events,18,0,16,18,0,2,16,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.479063292,Travel and Events,18,0,16,18,0,2,16,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.129527199,Travel and Events,18,0,16,18,0,2,16,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.71198165,Travel and Events,18,0,16,18,0,2,16,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.704247385,Travel and Events,18,0,16,18,0,2,16,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.416117042,Travel and Events,18,0,16,18,0,2,16,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.28620034,Travel and Events,1,0,84,19,0,10,9,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.51583755,Travel and Events,1,0,84,19,0,10,9,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.9915234,Travel and Events,1,0,84,19,0,10,9,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.9581019,Travel and Events,1,0,84,19,0,10,9,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.3265093,Travel and Events,1,0,84,19,0,10,9,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.99504614,Travel and Events,1,0,84,19,0,10,9,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.9814317,Travel and Events,1,0,84,19,0,10,9,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.3225153,Travel and Events,1,0,84,19,0,10,9,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.432819928,Travel and Events,1,0,84,19,0,10,9,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.42031846,Travel and Events,1,0,84,19,0,10,9,,,,,,,,,,,,,,,,,
i,9,no,yes,2020-02-21-2020-03-06,0.07558994,Travel and Events,40,1,109,59,2,21,36,,,,,,,,,,,,,,,,,
i,9,no,yes,2020-02-21-2020-03-06,0.99052995,Travel and Events,40,1,109,59,2,21,36,,,,,,,,,,,,,,,,,
i,9,no,yes,2020-02-21-2020-03-06,0.459774886,Travel and Events,40,1,109,59,2,21,36,,,,,,,,,,,,,,,,,
i,9,no,yes,2020-02-21-2020-03-06,0.992887795,Travel and Events,40,1,109,59,2,21,36,,,,,,,,,,,,,,,,,
i,9,no,yes,2020-02-21-2020-03-06,0.971349418,Travel and Events,40,1,109,59,2,21,36,,,,,,,,,,,,,,,,,
i,9,no,yes,2020-02-21-2020-03-06,0.99521446,Travel and Events,40,1,109,59,2,21,36,,,,,,,,,,,,,,,,,
i,9,no,yes,2020-02-21-2020-03-06,0.30264974,Travel and Events,40,1,109,59,2,21,36,,,,,,,,,,,,,,,,,
i,9,no,yes,2020-02-21-2020-03-06,0.96365696,Travel and Events,40,1,109,59,2,21,36,,,,,,,,,,,,,,,,,
i,9,no,yes,2020-02-21-2020-03-06,0.995084465,Travel and Events,40,1,109,59,2,21,36,,,,,,,,,,,,,,,,,
i,9,no,yes,2020-02-21-2020-03-06,0.980590284,Travel and Events,40,1,109,59,2,21,36,,,,,,,,,,,,,,,,,
j,10,no,yes,2020-03-06-2020-03-20,0.3225153,Travel and Events,626,0,31,685,6,26,653,,,,,,,,,,,,,,,,,
j,10,no,yes,2020-03-06-2020-03-20,0.99518085,Travel and Events,626,0,31,685,6,26,653,,,,,,,,,,,,,,,,,
j,10,no,yes,2020-03-06-2020-03-20,0.990329,Travel and Events,626,0,31,685,6,26,653,,,,,,,,,,,,,,,,,
j,10,no,yes,2020-03-06-2020-03-20,0.699403644,Travel and Events,626,0,31,685,6,26,653,,,,,,,,,,,,,,,,,
j,10,no,yes,2020-03-06-2020-03-20,0.07025841,Travel and Events,626,0,31,685,6,26,653,,,,,,,,,,,,,,,,,
j,10,no,yes,2020-03-06-2020-03-20,0.6457974,Travel and Events,626,0,31,685,6,26,653,,,,,,,,,,,,,,,,,
j,10,no,yes,2020-03-06-2020-03-20,0.976177,Travel and Events,626,0,31,685,6,26,653,,,,,,,,,,,,,,,,,
